Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,2025-08-08 00:00:00,,Liste der Besitzstände,,,,
,TARDOC 1.4c,,,,,,
,Ambulante Pauschalen 1.1c,,,,,,
,,,,,,,
,Typ,"LNr. TARDOC
Basisfallgruppe",Bezeichnung TARDOC / Basisfallgruppe,Besitzstand anmelden möglich,Begründung,Vorgängerposition TARMED 01.09.00_BR,Bezeichnung TARMED
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5040,"Ganzkörper-{MRI} zur Metastasensuche, als alleinige bildgebende Leistung"
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5050,{MRI} Neurokranium Übersicht
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5060,{MRI} Übersicht u/o Teilstück(e) der Wirbelsäule
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5070,{MRI} Gesichtsschädel/Nasennebenhöhlen
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5080,{MRI} Hals
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5090,{MRI} Thorax
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5100,{MRI} Herz
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5110,"{MRI} Abdomen, Becken"
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5120,"{MRI} Defäkografie, als alleinige bildgebende Leistung"
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5130,{MRI} Mamma(e)
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5140,{MRI} Schultergelenk und/oder Oberarme
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5150,{MRI} Ellbogengelenke und/oder Vorderarme
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5160,{MRI} Handgelenke und/oder Hand/Hände
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5170,{MRI} Hüfte und/oder Oberschenkel
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5180,{MRI} Kniegelenk und/oder Unterschenkel
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5190,"{MRI} Fuss und/oder Sprunggelenke, Fussgelenke inkl. Achillessehne"
,TARDOC,GP.10.0010,"Aufwändige ärztliche und technische Untersuchung MR, pro 1 Min.",Ja,-,39.5200,{MRI}-gesteuerte Intervention: diagnostisch und/oder therapeutisch
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5020,{MRI} Angiografie aller Gefässe
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5030,{MRI} Spektroskopie
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5040,"Ganzkörper-{MRI} zur Metastasensuche, als alleinige bildgebende Leistung"
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5050,{MRI} Neurokranium Übersicht
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5060,{MRI} Übersicht u/o Teilstück(e) der Wirbelsäule
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5070,{MRI} Gesichtsschädel/Nasennebenhöhlen
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5080,{MRI} Hals
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5090,{MRI} Thorax
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5100,{MRI} Herz
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5110,"{MRI} Abdomen, Becken"
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5120,"{MRI} Defäkografie, als alleinige bildgebende Leistung"
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5130,{MRI} Mamma(e)
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5140,{MRI} Schultergelenk und/oder Oberarme
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5150,{MRI} Ellbogengelenke und/oder Vorderarme
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5160,{MRI} Handgelenke und/oder Hand/Hände
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5170,{MRI} Hüfte und/oder Oberschenkel
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5180,{MRI} Kniegelenk und/oder Unterschenkel
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5190,"{MRI} Fuss und/oder Sprunggelenke, Fussgelenke inkl. Achillessehne"
,TARDOC,GP.10.0020,"Aufwändige technische Untersuchung MR, pro 1 Min.",Ja,-,39.5200,{MRI}-gesteuerte Intervention: diagnostisch und/oder therapeutisch
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5020,{MRI} Angiografie aller Gefässe
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5030,{MRI} Spektroskopie
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5040,"Ganzkörper-{MRI} zur Metastasensuche, als alleinige bildgebende Leistung"
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5050,{MRI} Neurokranium Übersicht
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5060,{MRI} Übersicht u/o Teilstück(e) der Wirbelsäule
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5070,{MRI} Gesichtsschädel/Nasennebenhöhlen
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5080,{MRI} Hals
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5090,{MRI} Thorax
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5100,{MRI} Herz
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5110,"{MRI} Abdomen, Becken"
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5120,"{MRI} Defäkografie, als alleinige bildgebende Leistung"
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5130,{MRI} Mamma(e)
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5140,{MRI} Schultergelenk und/oder Oberarme
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5150,{MRI} Ellbogengelenke und/oder Vorderarme
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5160,{MRI} Handgelenke und/oder Hand/Hände
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5170,{MRI} Hüfte und/oder Oberschenkel
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5180,{MRI} Kniegelenk und/oder Unterschenkel
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5190,"{MRI} Fuss und/oder Sprunggelenke, Fussgelenke inkl. Achillessehne"
,TARDOC,GP.15.0010,Befundung und Berichtserstellung MR,Ja,-,39.5200,{MRI}-gesteuerte Intervention: diagnostisch und/oder therapeutisch
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5020,{MRI} Angiografie aller Gefässe
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5030,{MRI} Spektroskopie
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5040,"Ganzkörper-{MRI} zur Metastasensuche, als alleinige bildgebende Leistung"
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5050,{MRI} Neurokranium Übersicht
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5060,{MRI} Übersicht u/o Teilstück(e) der Wirbelsäule
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5070,{MRI} Gesichtsschädel/Nasennebenhöhlen
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5080,{MRI} Hals
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5090,{MRI} Thorax
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5100,{MRI} Herz
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5110,"{MRI} Abdomen, Becken"
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5120,"{MRI} Defäkografie, als alleinige bildgebende Leistung"
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5130,{MRI} Mamma(e)
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5140,{MRI} Schultergelenk und/oder Oberarme
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5150,{MRI} Ellbogengelenke und/oder Vorderarme
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5160,{MRI} Handgelenke und/oder Hand/Hände
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5170,{MRI} Hüfte und/oder Oberschenkel
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5180,{MRI} Kniegelenk und/oder Unterschenkel
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5190,"{MRI} Fuss und/oder Sprunggelenke, Fussgelenke inkl. Achillessehne"
,TARDOC,GP.15.0020,"Besonders aufwändige Befundung und Berichtserstellung MR, pro 1 Min.",Ja,-,39.5200,{MRI}-gesteuerte Intervention: diagnostisch und/oder therapeutisch
,TARDOC,JA.00.0010,"Geriatrische Beratung und Behandlung, pro 1 Min.",Ja,-,00.0490,Kognitive Abklärung und Beratung
,TARDOC,JA.00.0020,"Geriatrische Umfeldarbeit in Awesenheit des Patienten, pro 1 Min.",Ja,-,00.0490,Kognitive Abklärung und Beratung
,TARDOC,JA.00.0030,Umfassende psychogeriatrische Testung Block 1,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JA.00.0040,Umfassende psychogeriatrische Testung Block 2,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JA.00.0050,Neurogeriatrische Untersuchung,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JC.00.0010,"Arbeitsmedizinische Konsultation und Beratung, pro 1 Min.",Nein,Eine Besitzstandswahrung für diese Leistung ist nicht möglich. ,-,-
,TARDOC,JC.00.0020,"Expositionsanalyse, pro 1 Min. ",Nein,Eine Besitzstandswahrung für diese Leistung ist nicht möglich. ,-,-
,TARDOC,JC.00.0030,"Besprechung mit dem Arbeitgeber, pro 1 Min. ",Nein,Eine Besitzstandswahrung für diese Leistung ist nicht möglich. ,-,-
,TARDOC,JE.00.0010,"Endokrinologische bzw. diabetologische Behandlung, pro 1 Min.",Ja,-,00.1550,"Behandlung durch den Facharzt für Endokrinologie/Diabetologie, pro 5 Min."
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1910,"Funktions-Test, Arginin"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1920,"Funktions-Test, Corticotropin Releasing Factor ({CRF})"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1930,"Funktions-Test, Dexamethason"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1940,"Funktions-Test, Glucagon intravenös"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1950,"Funktions-Test, Gonadotropin Releasing Factor ({GRF})"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1960,"Funktions-Test, Luteinizing Hormon-Releasing-Hormon ({LHRH})"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1970,"Funktions-Test, Metopiron"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1980,"Funktions-Test, Kochsalz ({NaCl})"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.1990,"Funktions-Test, Pregnyl®"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2000,"Funktions-Test, Synacthen®-Test"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2010,"Funktions-Test, kombiniert mit Hypophysenvorder-Lappen ({HVL})"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2020,"Funktions-Test, Thyrotropin Releasing Hormone ({TRH}) intravenös"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2030,"Funktions-Test, Thyrotropin Releasing Hormone ({TRH}) nasal"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2040,"Funktions-Test, Human Growth Hormone ({HGH}) Suppression"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2050,"Funktions-Test, Hypoglykämie"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2060,"Funktions-Test, Fasten-Test"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2070,"Funktions-Test, Durstversuch"
,TARDOC,JE.00.0020,"Vorbereitung und Interpretation von endokrinologischen Funktionstests, pro Test, pro 1 Min.",Ja,-,00.2080,"Funktions-Test, Glukosetoleranz-Test ({GTT})"
,TARDOC,JE.00.0030,Pädiatrisch endokrinologischer Status bei Kindern bis 16 Jahren,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JE.00.0040,Thermoablation Schilddrüsen-Knoten,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JE.00.0050,"Insulintherapie mit Infusionspumpe, pro 1 Min.",Ja,-,00.1325,"Insulintherapie mit Infusionspumpe, pro 5 Min."
,TARDOC,JE.00.0060,Interpretation Glukosetoleranz-Test (GTT),Ja,-,00.2080,"Funktions-Test, Glukosetoleranz-Test ({GTT})"
,TARDOC,JE.00.0070,Kontinuierliche Blutzuckermessung CGMS: Anlegen und Instruktion durch nichtärztliches Personal,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JE.00.0080,Kontinuierliche Blutzuckermessung CGMS: Entfernen durch nichtärztliches Personal,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JE.00.0090,"Kontinuierliche Blutzuckermessung CGMS: Auswertung, inkl. Bericht",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JG.00.0010,"Hyperbarmedizinische Behandlung, pro 1 Min.",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,JG.00.0020,"Hyperbare Sauerstofftherapie anerkannt, pro Patient und Therapiesitzung",Ja,-,15.0370,"Hyperbare Sauerstofftherapie anerkannt, pro Patient und Therapiesitzung"
,TARDOC,JG.00.0030,"Hyperbare Therapie anerkannt bei Barotrauma, pro 30 Min.",Ja,-,15.0380,"Hyperbare Therapie anerkannt bei Barotrauma, pro 30 Min."
,TARDOC,JK.00.0010,"Infektiologische Behandlung, pro 1 Min.",Ja,-,00.1610,"Behandlung durch den Facharzt für Infektiologie, pro 5 Min."
,TARDOC,JM.10.0010,Histopathologie: Anzahl Proben Makroskopische Befundung und Diagnostik (nicht aufwändig),Ja,-,37.0210,"Histopathologie, Biopsien, ärztliche Leistung: makroskopische Präparation und Beurteilung von Gewebeproben und Operationspräparaten, Kategorie I"
,TARDOC,JM.10.0010,Histopathologie: Anzahl Proben Makroskopische Befundung und Diagnostik (nicht aufwändig),Ja,-,37.0220,"Histopathologie, Biopsien, ärztliche Leistung: makroskopische Präparation und Beurteilung von Gewebeproben und Operationspräparaten, Kategorie II"
,TARDOC,JM.10.0010,Histopathologie: Anzahl Proben Makroskopische Befundung und Diagnostik (nicht aufwändig),Ja,-,37.0230,"Histopathologie, Biopsien, ärztliche Leistung: makroskopische Präparation und Beurteilung von Gewebeproben und Operationspräparaten, Kategorie III"
,TARDOC,JM.10.0020,"+ Makroskopie von Gewebeproben, pro Probe, pro 1 Min.",Nein,-,-,-
,TARDOC,JM.10.0030,"+ Zuschlag für Gewebeentnahme von Frischgewebe für Gefrierasservierung, pro Probe",Nein,-,-,-
,TARDOC,JM.10.0040,Histopathologie: Anzahl Proben Makroskopische aufwändige Befundung und Diagnostik,Ja,-,37.0230,"Histopathologie, Biopsien, ärztliche Leistung: makroskopische Präparation und Beurteilung von Gewebeproben und Operationspräparaten, Kategorie III"
,TARDOC,JM.10.0050,"+ Makroskopie von Gewebeproben aufwändige Diagnostik, pro Probe, pro 1 Min.",Nein,-,-,-
,TARDOC,JM.10.0060,Histopathologie: Anzahl Proben Mikroskopische Befundung und Diagnostik (nicht aufwändig),Ja,-,37.0240,"Histopathologie, Biopsien, ärztliche Leistung: mikroskopische Beurteilung von Gewebeproben und Operationspräparaten, Kategorie I"
,TARDOC,JM.10.0060,Histopathologie: Anzahl Proben Mikroskopische Befundung und Diagnostik (nicht aufwändig),Ja,-,37.0250,"Histopathologie, Biopsien, ärztliche Leistung: mikroskopische Beurteilung von Gewebeproben und Operationspräparaten, Kategorie II"
,TARDOC,JM.10.0060,Histopathologie: Anzahl Proben Mikroskopische Befundung und Diagnostik (nicht aufwändig),Ja,-,37.0260,"Histopathologie, Biopsien, ärztliche Leistung: mikroskopische Beurteilung von Gewebeproben und Operationspräparaten, Kategorie III"
,TARDOC,JM.10.0070,"+ Mikroskopie von Gewebeproben, pro Probe, pro 1 Min.",Nein,-,-,-
,TARDOC,JM.10.0080,Histopathologie: Anzahl Proben Mikroskopische aufwändige Befundung und Diagnostik,Ja,-,37.0260,"Histopathologie, Biopsien, ärztliche Leistung: mikroskopische Beurteilung von Gewebeproben und Operationspräparaten, Kategorie III"
,TARDOC,JM.10.0090,"+ Mikroskopie von Gewebeproben aufwändige Diagnostik, pro Probe, pro 1 Min.",Nein,-,-,-
,TARDOC,JM.10.0100,"Schnellschnittuntersuchung, pro 1 Min.",Ja,-,37.0270,"Histopathologie, Biopsien, Schnellschnittuntersuchung, ärztliche Leistung"
,TARDOC,JM.10.0110,"Wegzeit für den Facharzt für Pathologie in auswärtigem Spital, pro 1 Min.",Ja,-,37.0070,"Autopsie, ärztliche Leistung: Wegentschädigung für den Facharzt für Pathologie, pro 5 Min."
,TARDOC,JM.10.0120,"Hausinternes Konsil/Histopathologie, pro Probe, pro 1 Min.",Nein,-,-,-
,TARDOC,JM.15.0010,"Entgegennahme von Gewebe, Erstellen eines Paraffinblockes und eines HE Schnittes, pro Block",Ja,-,37.0410,"Histopathologie, Biopsien, nichtärztliche Leistung: Entgegennahme von Gewebe, Erstellen eines Paraffinblockes und eines HE-Schnittes, pro Block"
,TARDOC,JM.15.0010,"Entgegennahme von Gewebe, Erstellen eines Paraffinblockes und eines HE Schnittes, pro Block",Ja,-,37.0160,"Autopsie, nichtärztliche Leistung, Autopsiehistologie"
,TARDOC,JM.15.0010,"Entgegennahme von Gewebe, Erstellen eines Paraffinblockes und eines HE Schnittes, pro Block",Ja,-,37.0440,"+ Histopathologie, Biopsien, nichtärztliche Leistung: Entkalkung, pro Block"
,TARDOC,JM.15.0020,"+ Zuschlag für Entkalkung, pro Block",Nein,-,-,-
,TARDOC,JM.15.0030,"+ Zuschlag für Entgegennahme von Frischgewebe mit Frischgewebeasservierung und -archivierung, pro Probe",Nein,-,-,-
,TARDOC,JM.15.0040,"Stufenschnitt, bei vorbestehendem Block, pro Block",Ja,-,37.0425,"Histopathologie, Biopsien, nichtärztliche Leistung: Stufenschnitt, bei vorbestehendem Block, pro Block"
,TARDOC,JM.15.0040,"Stufenschnitt, bei vorbestehendem Block, pro Block",Ja,-,37.0420,"+ Histopathologie, Biopsien, nichtärztliche Leistung: Stufenschnitt, pro Block"
,TARDOC,JM.15.0050,"Spezialfärbung, bei vorbestehendem Block, pro Block",Ja,-,37.0430,"+ Histopathologie, Biopsien, nichtärztliche Leistung: Spezialfärbung, pro Block"
,TARDOC,JM.15.0050,"Spezialfärbung, bei vorbestehendem Block, pro Block",Ja,-,37.0435,"Histopathologie, Biopsien, nichtärztliche Leistung: Spezialfärbung, bei vorbestehendem Block, pro Block"
,TARDOC,JM.15.0060,"Schnellschnittuntersuchung, pro Gefrierblock",Ja,-,37.0450,"Histopathologie, Biopsien, nichtärztliche Leistung: Schnellschnittuntersuchung mit anschliessender Einbettung, pro Schnellschnitt"
,TARDOC,JM.15.0070,"Grossschnitte, Entgegennahme von Gewebe, Erstellen eines Paraffinblockes und eines HE Schnittes, pro Block",Ja,-,37.0410,"Histopathologie, Biopsien, nichtärztliche Leistung: Entgegennahme von Gewebe, Erstellen eines Paraffinblockes und eines HE-Schnittes, pro Block"
,TARDOC,JM.15.0080,"Entgegennahme von Gewebe, Erstellen eines Methacrylatblockes und eines Schnittes, pro Block",Ja,-,37.0460,"Histopathologie, Biopsien, nichtärztliche Leistung: Harzeinbettung (Methacrylat usw.), pro Block"
,TARDOC,JM.15.0090,"Immunhistochemie, pro Objektträger",Ja,-,37.0470,"Histopathologie/Zytopathologie, nichtärztliche Leistung: Immunohistochemie oder Enzymhistochemie bzw. Zytochemie, pro Blockeinsendung/zytologische Einsendung, bis 5 Antikörper"
,TARDOC,JM.15.0090,"Immunhistochemie, pro Objektträger",Ja,-,37.0480,"Histopathologie/Zytopathologie, nichtärztliche Leistung: Immunohistochemie oder Enzymhistochemie bzw. Zytochemie, pro Blockeinsendung/zytologische Einsendung, bis 10 Antikörper"
,TARDOC,JM.15.0090,"Immunhistochemie, pro Objektträger",Ja,-,37.0490,"Histopathologie/Zytopathologie, nichtärztliche Leistung: Immunohistochemie oder Enzymhistochemie bzw. Zytochemie, pro Block, mehr als 10 Antikörper"
,TARDOC,JM.15.0100,"+ Quantitative Analyse und Indexbestimmung, pro Antikörper",Nein,-,-,-
,TARDOC,JM.15.0110,"Enzymhistochemie bzw. Zytochemie, pro Objektträger",Ja,-,37.0470,"Histopathologie/Zytopathologie, nichtärztliche Leistung: Immunohistochemie oder Enzymhistochemie bzw. Zytochemie, pro Blockeinsendung/zytologische Einsendung, bis 5 Antikörper"
,TARDOC,JM.15.0110,"Enzymhistochemie bzw. Zytochemie, pro Objektträger",Ja,-,37.0480,"Histopathologie/Zytopathologie, nichtärztliche Leistung: Immunohistochemie oder Enzymhistochemie bzw. Zytochemie, pro Blockeinsendung/zytologische Einsendung, bis 10 Antikörper"
,TARDOC,JM.15.0110,"Enzymhistochemie bzw. Zytochemie, pro Objektträger",Ja,-,37.0490,"Histopathologie/Zytopathologie, nichtärztliche Leistung: Immunohistochemie oder Enzymhistochemie bzw. Zytochemie, pro Block, mehr als 10 Antikörper"
,TARDOC,JM.15.0120,Auswahl und Versand von Schnittpräparaten/Paraffinblöcken zur externen Untersuchung,Nein,Eine Besitzstandswahrung für diese Leistung ist nicht möglich. ,-,-
,TARDOC,JM.20.0010,Zytopathologie: Anzahl Proben zur Befundung von zytologischen Präparaten (nicht aufwändig),Ja,-,37.0280,"Zytopathologie, ärztliche Leistung: Screening von zytologischen Ausstrichen durch den Facharzt, ein Objektträger"
,TARDOC,JM.20.0010,Zytopathologie: Anzahl Proben zur Befundung von zytologischen Präparaten (nicht aufwändig),Ja,-,37.0290,"Zytopathologie, ärztliche Leistung: Screening von zytologischen Ausstrichen durch den Facharzt, zwei Objektträger"
,TARDOC,JM.20.0010,Zytopathologie: Anzahl Proben zur Befundung von zytologischen Präparaten (nicht aufwändig),Ja,-,37.0300,"Zytopathologie, ärztliche Leistung: Screening von zytologischen Ausstrichen durch den Facharzt, drei und mehr Objektträger"
,TARDOC,JM.20.0010,Zytopathologie: Anzahl Proben zur Befundung von zytologischen Präparaten (nicht aufwändig),Ja,-,37.0310,"Zytopathologie, ärztliche Leistung: Befundung und Erstellen des ärztlichen Berichtes, Kategorie I"
,TARDOC,JM.20.0010,Zytopathologie: Anzahl Proben zur Befundung von zytologischen Präparaten (nicht aufwändig),Ja,-,37.0320,"Zytopathologie, ärztliche Leistung: Befundung und Erstellen des ärztlichen Berichtes, Kategorie II"
